"Length","Count","Date","Year","Month","Day"
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
37,41,2000-01-12,2000,1,12
34,2,2000-01-12,2000,1,12
34,2,2000-01-12,2000,1,12
41,3,2000-01-12,2000,1,12
41,3,2000-01-12,2000,1,12
41,3,2000-01-12,2000,1,12
44,1,2000-01-12,2000,1,12
45,1,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
36,23,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
40,10,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
39,11,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
35,18,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
38,29,2000-01-12,2000,1,12
90,1,2000-01-12,2000,1,12
42,1,2000-01-12,2000,1,12
34,1,2000-01-13,2000,1,13
99,1,2000-01-13,2000,1,13
40,1,2000-01-13,2000,1,13
39,2,2000-01-13,2000,1,13
39,2,2000-01-13,2000,1,13
36,2,2000-01-13,2000,1,13
36,2,2000-01-13,2000,1,13
32,2,2000-01-13,2000,1,13
32,2,2000-01-13,2000,1,13
35,2,2000-01-13,2000,1,13
35,2,2000-01-13,2000,1,13
38,8,2000-01-13,2000,1,13
38,8,2000-01-13,2000,1,13
38,8,2000-01-13,2000,1,13
38,8,2000-01-13,2000,1,13
38,8,2000-01-13,2000,1,13
38,8,2000-01-13,2000,1,13
38,8,2000-01-13,2000,1,13
38,8,2000-01-13,2000,1,13
37,8,2000-01-13,2000,1,13
37,8,2000-01-13,2000,1,13
37,8,2000-01-13,2000,1,13
37,8,2000-01-13,2000,1,13
37,8,2000-01-13,2000,1,13
37,8,2000-01-13,2000,1,13
37,8,2000-01-13,2000,1,13
37,8,2000-01-13,2000,1,13
35,3,2000-01-14,2000,1,14
35,3,2000-01-14,2000,1,14
35,3,2000-01-14,2000,1,14
38,5,2000-01-14,2000,1,14
38,5,2000-01-14,2000,1,14
38,5,2000-01-14,2000,1,14
38,5,2000-01-14,2000,1,14
38,5,2000-01-14,2000,1,14
36,2,2000-01-14,2000,1,14
36,2,2000-01-14,2000,1,14
37,8,2000-01-14,2000,1,14
37,8,2000-01-14,2000,1,14
37,8,2000-01-14,2000,1,14
37,8,2000-01-14,2000,1,14
37,8,2000-01-14,2000,1,14
37,8,2000-01-14,2000,1,14
37,8,2000-01-14,2000,1,14
37,8,2000-01-14,2000,1,14
36,9,2000-01-15,2000,1,15
36,9,2000-01-15,2000,1,15
36,9,2000-01-15,2000,1,15
36,9,2000-01-15,2000,1,15
36,9,2000-01-15,2000,1,15
36,9,2000-01-15,2000,1,15
36,9,2000-01-15,2000,1,15
36,9,2000-01-15,2000,1,15
36,9,2000-01-15,2000,1,15
38,5,2000-01-15,2000,1,15
38,5,2000-01-15,2000,1,15
38,5,2000-01-15,2000,1,15
38,5,2000-01-15,2000,1,15
38,5,2000-01-15,2000,1,15
37,6,2000-01-15,2000,1,15
37,6,2000-01-15,2000,1,15
37,6,2000-01-15,2000,1,15
37,6,2000-01-15,2000,1,15
37,6,2000-01-15,2000,1,15
37,6,2000-01-15,2000,1,15
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
38,19,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
37,32,2000-01-16,2000,1,16
35,3,2000-01-16,2000,1,16
35,3,2000-01-16,2000,1,16
35,3,2000-01-16,2000,1,16
39,2,2000-01-16,2000,1,16
39,2,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
36,17,2000-01-16,2000,1,16
40,4,2000-01-16,2000,1,16
40,4,2000-01-16,2000,1,16
40,4,2000-01-16,2000,1,16
40,4,2000-01-16,2000,1,16
36,8,2000-01-19,2000,1,19
36,8,2000-01-19,2000,1,19
36,8,2000-01-19,2000,1,19
36,8,2000-01-19,2000,1,19
36,8,2000-01-19,2000,1,19
36,8,2000-01-19,2000,1,19
36,8,2000-01-19,2000,1,19
36,8,2000-01-19,2000,1,19
35,3,2000-01-19,2000,1,19
35,3,2000-01-19,2000,1,19
35,3,2000-01-19,2000,1,19
37,5,2000-01-19,2000,1,19
37,5,2000-01-19,2000,1,19
37,5,2000-01-19,2000,1,19
37,5,2000-01-19,2000,1,19
37,5,2000-01-19,2000,1,19
38,4,2000-01-19,2000,1,19
38,4,2000-01-19,2000,1,19
38,4,2000-01-19,2000,1,19
38,4,2000-01-19,2000,1,19
39,6,2000-01-19,2000,1,19
39,6,2000-01-19,2000,1,19
39,6,2000-01-19,2000,1,19
39,6,2000-01-19,2000,1,19
39,6,2000-01-19,2000,1,19
39,6,2000-01-19,2000,1,19
40,1,2000-01-20,2000,1,20
41,1,2000-01-20,2000,1,20
36,1,2000-01-20,2000,1,20
41,1,2000-01-20,2000,1,20
37,8,2000-01-20,2000,1,20
37,8,2000-01-20,2000,1,20
37,8,2000-01-20,2000,1,20
37,8,2000-01-20,2000,1,20
37,8,2000-01-20,2000,1,20
37,8,2000-01-20,2000,1,20
37,8,2000-01-20,2000,1,20
37,8,2000-01-20,2000,1,20
40,2,2000-01-20,2000,1,20
40,2,2000-01-20,2000,1,20
39,6,2000-01-20,2000,1,20
39,6,2000-01-20,2000,1,20
39,6,2000-01-20,2000,1,20
39,6,2000-01-20,2000,1,20
39,6,2000-01-20,2000,1,20
39,6,2000-01-20,2000,1,20
38,5,2000-01-20,2000,1,20
38,5,2000-01-20,2000,1,20
38,5,2000-01-20,2000,1,20
38,5,2000-01-20,2000,1,20
38,5,2000-01-20,2000,1,20
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
37,32,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
36,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
39,10,2000-01-21,2000,1,21
40,1,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
38,30,2000-01-21,2000,1,21
35,4,2000-01-21,2000,1,21
35,4,2000-01-21,2000,1,21
35,4,2000-01-21,2000,1,21
35,4,2000-01-21,2000,1,21
34,1,2000-01-21,2000,1,21
40,4,2000-01-21,2000,1,21
40,4,2000-01-21,2000,1,21
40,4,2000-01-21,2000,1,21
40,4,2000-01-21,2000,1,21
37,1,2000-01-22,2000,1,22
40,3,2000-01-22,2000,1,22
40,3,2000-01-22,2000,1,22
40,3,2000-01-22,2000,1,22
35,1,2000-01-22,2000,1,22
99,1,2000-01-22,2000,1,22
37,7,2000-01-22,2000,1,22
37,7,2000-01-22,2000,1,22
37,7,2000-01-22,2000,1,22
37,7,2000-01-22,2000,1,22
37,7,2000-01-22,2000,1,22
37,7,2000-01-22,2000,1,22
37,7,2000-01-22,2000,1,22
39,5,2000-01-22,2000,1,22
39,5,2000-01-22,2000,1,22
39,5,2000-01-22,2000,1,22
39,5,2000-01-22,2000,1,22
39,5,2000-01-22,2000,1,22
131,1,2000-01-22,2000,1,22
87,1,2000-01-22,2000,1,22
38,6,2000-01-22,2000,1,22
38,6,2000-01-22,2000,1,22
38,6,2000-01-22,2000,1,22
38,6,2000-01-22,2000,1,22
38,6,2000-01-22,2000,1,22
38,6,2000-01-22,2000,1,22
36,4,2000-01-22,2000,1,22
36,4,2000-01-22,2000,1,22
36,4,2000-01-22,2000,1,22
36,4,2000-01-22,2000,1,22
40,2,2000-01-23,2000,1,23
40,2,2000-01-23,2000,1,23
99,1,2000-01-23,2000,1,23
38,3,2000-01-23,2000,1,23
38,3,2000-01-23,2000,1,23
38,3,2000-01-23,2000,1,23
36,3,2000-01-23,2000,1,23
36,3,2000-01-23,2000,1,23
36,3,2000-01-23,2000,1,23
35,2,2000-01-23,2000,1,23
35,2,2000-01-23,2000,1,23
37,4,2000-01-23,2000,1,23
37,4,2000-01-23,2000,1,23
37,4,2000-01-23,2000,1,23
37,4,2000-01-23,2000,1,23
108,1,2000-01-23,2000,1,23
39,4,2000-01-23,2000,1,23
39,4,2000-01-23,2000,1,23
39,4,2000-01-23,2000,1,23
39,4,2000-01-23,2000,1,23
41,2,2000-01-24,2000,1,24
41,2,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
38,26,2000-01-24,2000,1,24
35,6,2000-01-24,2000,1,24
35,6,2000-01-24,2000,1,24
35,6,2000-01-24,2000,1,24
35,6,2000-01-24,2000,1,24
35,6,2000-01-24,2000,1,24
35,6,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
37,37,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
39,11,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
36,24,2000-01-24,2000,1,24
40,7,2000-01-24,2000,1,24
40,7,2000-01-24,2000,1,24
40,7,2000-01-24,2000,1,24
40,7,2000-01-24,2000,1,24
40,7,2000-01-24,2000,1,24
40,7,2000-01-24,2000,1,24
40,7,2000-01-24,2000,1,24
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
38,11,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
37,14,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
39,9,2000-01-25,2000,1,25
36,7,2000-01-25,2000,1,25
36,7,2000-01-25,2000,1,25
36,7,2000-01-25,2000,1,25
36,7,2000-01-25,2000,1,25
36,7,2000-01-25,2000,1,25
36,7,2000-01-25,2000,1,25
36,7,2000-01-25,2000,1,25
35,1,2000-01-25,2000,1,25
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
37,10,2000-01-26,2000,1,26
39,6,2000-01-26,2000,1,26
39,6,2000-01-26,2000,1,26
39,6,2000-01-26,2000,1,26
39,6,2000-01-26,2000,1,26
39,6,2000-01-26,2000,1,26
39,6,2000-01-26,2000,1,26
40,4,2000-01-26,2000,1,26
40,4,2000-01-26,2000,1,26
40,4,2000-01-26,2000,1,26
40,4,2000-01-26,2000,1,26
42,1,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
36,11,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
38,15,2000-01-26,2000,1,26
37,2,2000-01-27,2000,1,27
37,2,2000-01-27,2000,1,27
36,1,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
39,10,2000-01-27,2000,1,27
41,1,2000-01-27,2000,1,27
40,4,2000-01-27,2000,1,27
40,4,2000-01-27,2000,1,27
40,4,2000-01-27,2000,1,27
40,4,2000-01-27,2000,1,27
38,7,2000-01-27,2000,1,27
38,7,2000-01-27,2000,1,27
38,7,2000-01-27,2000,1,27
38,7,2000-01-27,2000,1,27
38,7,2000-01-27,2000,1,27
38,7,2000-01-27,2000,1,27
38,7,2000-01-27,2000,1,27
37,1,2000-01-28,2000,1,28
40,8,2000-01-28,2000,1,28
40,8,2000-01-28,2000,1,28
40,8,2000-01-28,2000,1,28
40,8,2000-01-28,2000,1,28
40,8,2000-01-28,2000,1,28
40,8,2000-01-28,2000,1,28
40,8,2000-01-28,2000,1,28
40,8,2000-01-28,2000,1,28
39,5,2000-01-28,2000,1,28
39,5,2000-01-28,2000,1,28
39,5,2000-01-28,2000,1,28
39,5,2000-01-28,2000,1,28
39,5,2000-01-28,2000,1,28
122,1,2000-01-28,2000,1,28
41,2,2000-01-28,2000,1,28
41,2,2000-01-28,2000,1,28
44,1,2000-01-28,2000,1,28
43,2,2000-01-28,2000,1,28
43,2,2000-01-28,2000,1,28
38,3,2000-01-28,2000,1,28
38,3,2000-01-28,2000,1,28
38,3,2000-01-28,2000,1,28
37,5,2000-01-29,2000,1,29
37,5,2000-01-29,2000,1,29
37,5,2000-01-29,2000,1,29
37,5,2000-01-29,2000,1,29
37,5,2000-01-29,2000,1,29
36,1,2000-01-29,2000,1,29
39,1,2000-01-29,2000,1,29
39,2,2000-01-29,2000,1,29
39,2,2000-01-29,2000,1,29
38,4,2000-01-29,2000,1,29
38,4,2000-01-29,2000,1,29
38,4,2000-01-29,2000,1,29
38,4,2000-01-29,2000,1,29
37,2,2000-01-30,2000,1,30
37,2,2000-01-30,2000,1,30
43,1,2000-01-30,2000,1,30
38,2,2000-01-30,2000,1,30
38,2,2000-01-30,2000,1,30
40,1,2000-01-30,2000,1,30
36,2,2000-01-30,2000,1,30
36,2,2000-01-30,2000,1,30
43,1,2000-01-31,2000,1,31
40,6,2000-01-31,2000,1,31
40,6,2000-01-31,2000,1,31
40,6,2000-01-31,2000,1,31
40,6,2000-01-31,2000,1,31
40,6,2000-01-31,2000,1,31
40,6,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
36,11,2000-01-31,2000,1,31
45,1,2000-01-31,2000,1,31
36,1,2000-01-31,2000,1,31
37,1,2000-01-31,2000,1,31
35,2,2000-01-31,2000,1,31
35,2,2000-01-31,2000,1,31
41,2,2000-01-31,2000,1,31
41,2,2000-01-31,2000,1,31
39,16,2000-01-31,2000,1,31
39,16,2000-01-31,2000,1,31
39,16,2000-01-31,2000,1,31
39,16,2000-01-31,2000,1,31
